"RFID","Date","Time","Feeder","Antenna","Site"
"01103F68AE","06/19/2019","20:45:45","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:45:54","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:46:03","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:46:15","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:46:24","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:46:33","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:46:42","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:46:51","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:47:00","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:47:14","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:47:36","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:47:45","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:47:54","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:48:03","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","21:26:01","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","21:26:10","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","21:26:21","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","21:26:39","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","22:03:27","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","08:04:44","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","10:15:43","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","10:15:52","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","10:16:01","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","11:29:06","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","11:29:14","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","11:34:17","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","11:34:34","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","11:35:37","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","11:35:46","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","11:35:56","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","11:36:06","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","11:36:16","BFT1",2,"Kiawah"
"01103F68AE","06/20/2019","11:36:43","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:45:02","BFT1",2,"Kiawah"
