"RFID","Date","Time","Feeder","Antenna","Site"
"01103F7A4F","05/28/2019","02:09:58","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","02:10:09","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","02:10:18","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","02:10:27","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","02:10:36","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","02:10:54","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","02:55:32","CC3",1,"Challenge_course"
"01103F7A4F","05/28/2019","02:56:10","CC3",1,"Challenge_course"
"01103F7A4F","05/28/2019","02:56:32","CC3",1,"Challenge_course"
"01103F7A4F","05/28/2019","02:56:43","CC3",1,"Challenge_course"
"01103F7A4F","05/28/2019","03:42:31","CC3",1,"Challenge_course"
"01103F7A4F","05/28/2019","03:43:16","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","03:44:27","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","03:44:37","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","03:44:48","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","03:45:02","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","03:45:11","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","03:45:19","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","03:45:32","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","03:45:43","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","03:45:52","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","03:46:03","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:01:20","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:01:29","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:01:38","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:01:47","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:02:06","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:02:26","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:02:35","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:02:44","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:03:07","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:03:20","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:03:29","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:03:38","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:03:47","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:23:02","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:23:11","CC3",1,"Challenge_course"
"01103F7A4F","05/28/2019","05:23:17","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:23:20","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:23:32","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:23:45","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:23:54","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:24:03","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:24:12","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:24:20","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:24:29","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:24:38","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:24:47","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:24:56","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:25:05","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:25:14","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:25:25","CC3",1,"Challenge_course"
"01103F7A4F","05/28/2019","05:25:27","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","05:25:30","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:00:46","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:01:01","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:01:10","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:01:19","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:01:28","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:01:37","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:01:46","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:04:09","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:04:18","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:04:27","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:04:36","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","06:04:45","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","08:07:46","CC3",1,"Challenge_course"
"01103F7A4F","05/28/2019","08:07:49","CC3",1,"Challenge_course"
"01103F7A4F","05/28/2019","08:08:00","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","08:08:04","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","08:08:13","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","09:36:54","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","09:37:03","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","11:57:03","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","11:57:29","CC3",2,"Challenge_course"
"01103F7A4F","05/28/2019","11:57:40","CC3",2,"Challenge_course"
"01103F7A4F","05/29/2019","06:32:46","CC3",1,"Challenge_course"
"01103F6F8D","05/29/2019","08:41:26","CC3",2,"Challenge_course"
"01103F6F8D","05/29/2019","08:41:29","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","13:38:45","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","13:39:55","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","13:45:09","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","13:45:18","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","13:45:27","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","13:51:43","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","13:52:30","CC3",1,"Challenge_course"
"01103F686A","05/29/2019","13:56:42","CC3",1,"Challenge_course"
"01103F686A","05/29/2019","14:04:07","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","14:17:32","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","14:25:46","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","14:25:55","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","14:26:04","CC3",2,"Challenge_course"
"01103F686A","05/29/2019","14:26:13","CC3",1,"Challenge_course"
"01103F44C5","05/30/2019","01:17:44","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","04:22:00","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","05:15:29","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","05:15:38","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","05:15:48","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","05:16:38","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","05:16:57","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","05:17:10","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:48:10","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:48:25","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:48:34","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:48:43","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:48:59","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:49:11","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:49:20","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:49:29","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:49:38","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:49:47","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:49:56","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:50:05","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:50:14","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:50:24","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:50:33","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:50:42","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:50:51","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:51:00","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:51:09","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:51:18","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:51:27","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:51:37","CC3",2,"Challenge_course"
"01103F44C5","05/30/2019","05:51:45","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","07:16:59","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","08:06:56","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","08:07:06","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","08:08:23","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","08:08:32","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","09:34:06","CC3",1,"Challenge_course"
